source_db,trial_id,LOSS_13_def1,LOSS_13_def3,LOSS_14_def1,LOSS_14_def3,LOSS_15_def1,LOSS_15_def3,LOSS_16_def1,LOSS_16_def3,LOSS_17_def1,LOSS_17_def3,LOSS_18_def1,LOSS_18_def3,LOSS_19_def1,LOSS_19_def3,LOSS_20_def1,LOSS_20_def3,has_laziness,param_id_threshold,param_sensory_prec_slope,param_k_shelter,param_k_threat,param_delta_stay,metric_entropy,metric_laziness,metric_n_ch_co,metric_n_co_ch,metric_n_co_sh,metric_n_sh_co,metric_t_investigating,metric_t_shelter
Resilient_hab.db,44,62.3727370972696,16.84759719767725,67.52804934403622,28.604149606118725,120.76047193718199,56.13287708788684,26.862130465157136,74.402536355271,51.08783675190636,55.96790770460259,48.38967802808267,31.84890094519828,16.68741450151863,97.57782492814992,8.68635660038514,15.362420504019449,True,0.16477226610412848,0.04547869953954262,4.2162277158718835,0.47800193334694496,3.3803415107128876,4.473381343964988,0.686,19.0,19.0,12.0,12.0,0.407,0.1855
Resilient_hab.db,45,53.873143004378775,16.343671240369176,58.00711149321471,26.058460660776024,108.4930451449946,50.94728512187393,34.07200575039902,62.19563296349642,46.54052455539566,54.8721098588705,39.60816767019568,27.724095147600814,11.827668452047103,81.65594181175601,12.688866990262754,23.22585801070935,True,0.24763708746277235,0.024013254987733414,4.847194402337008,0.24008598706098536,3.2537172815047293,4.31033849476809,0.6885,21.0,22.0,12.0,13.0,0.3585,0.2895
Resilient_hab.db,46,89.3056418198496,36.35885542382104,95.29182780954552,51.96195338083771,159.03922475722615,85.29211643693768,54.695629856337504,100.90739776491122,79.84387991069335,90.38522571503057,71.84797915391432,55.21633260809476,27.220597814229393,123.83197505240668,26.923172947975793,37.208202533358794,True,0.18285961426367145,0.0649781003540829,4.86981832190692,0.17364487603210155,2.6088938445446797,4.192778483256342,0.6365,25.0,26.0,8.0,9.0,0.3935,0.1795
Resilient_hab.db,47,63.158138274250355,23.612196509582258,68.18564273609461,35.749122710240115,123.91580889503123,60.25661036065951,43.939870134452065,73.22048699121493,58.23581787568067,69.12889818371985,48.715201714955924,35.83523679038234,15.443446809485538,91.9408119414081,19.201989684616485,29.2629686553025,True,0.20683760243287058,0.05568651255755116,4.97099308984792,0.254376171073845,1.8344728729991338,4.709058501866921,0.6495,22.0,22.0,11.0,11.0,0.3365,0.268
Resilient_hab.db,48,134.1111226582332,63.51321447344144,142.27446209725525,84.67568734434006,215.83088570043333,127.29644528293866,76.04418380187596,149.55217641044706,119.53479837470985,126.77725753488738,112.10452896812455,87.72764314932591,56.9883828940619,170.5242222148438,45.21084156231896,53.11760873325508,True,0.31407400582487827,0.025232039860307212,2.569355803017766,0.555605558410647,1.7868676607783747,4.572223339215573,0.5855,25.0,26.0,10.0,11.0,0.506,0.1285
Resilient_hab.db,49,21.618864500069336,77.90496543362684,22.113968612620326,53.442070526510534,4.2426938479263,37.288009797454144,92.63161293675503,14.509512598362539,29.66246414060219,36.73872956091552,45.29795727431512,62.498779372539744,80.02418673730595,61.21154308971665,106.18408000856859,113.36032039107513,True,0.1779112931273976,0.0526626800886628,4.884309919516773,0.5295172218451089,4.9539541127247775,1.3134715647338853,0.9265,5.0,5.0,3.0,3.0,0.0555,0.846
Resilient_hab.db,50,108.69769134878177,47.79526761866043,118.91945281288498,57.91178610411289,168.07187614053663,102.3380003901634,28.744728039970777,126.06594301255771,79.90673548465938,72.17045145595539,104.9170229896588,78.17227172322575,60.483268536290204,183.3324873985162,26.032815586156065,21.72114671098248,True,0.3536237598283752,0.15247280836275262,1.5380914759814444,0.5540118371529039,5.184535625586095,4.176264334583198,0.7355,14.0,15.0,0.0,1.0,0.6205,0.06
Resilient_hab.db,51,3.8872663892728427,27.145354915998222,5.963941027341817,14.24325537170921,11.264334911182967,13.332274655732743,41.19239821234115,2.2665996833525575,5.626086715930417,12.41931615687906,15.189593295452584,21.831704704705132,27.627237970427615,41.780287632173554,43.62779536137644,51.371323944372804,True,0.21536259101166472,0.08136858879035326,4.858386477532248,0.5688614311905141,5.207956287819116,2.5549807419184387,0.8475,10.0,11.0,5.0,6.0,0.173,0.6515
Resilient_hab.db,52,56.94822027305852,14.98947691425202,61.99944816647849,24.277829210403464,111.84694709003521,53.38474362420996,25.375497570076355,66.9214016709719,44.65056238840606,50.249712500591585,45.61672451758822,31.573889672528725,13.416450215638008,97.53087423324418,8.48528276992644,16.312182496629305,True,0.20420030723555258,0.03921765613166332,4.855197249660394,0.4313377904437634,4.168432347891283,3.969411615631402,0.7145,21.0,21.0,8.0,8.0,0.3975,0.2065
Resilient_hab.db,53,13.835517522625512,58.040794450319005,15.69108349466445,36.69305948331235,4.272161961551883,28.233711243390673,68.65803755569576,8.835640054094135,17.430101065764184,22.874444474093725,35.476666775304004,48.19566698551346,60.91236038902906,59.15177602565747,80.73965257522926,86.74811630279765,True,0.1660746980819178,0.04320821997767367,4.91742041673387,0.593498105476882,4.541958116604822,1.6731037991765638,0.9085,6.0,7.0,1.0,2.0,0.1235,0.78
Resilient_hab.db,54,19.094993939257677,60.68755752095491,20.846528894166916,38.152185990126185,5.150915806422265,30.7254917631209,62.19714386255704,15.494482672578823,17.61037958997131,17.46053387173072,41.81321926928151,52.045163515480695,71.32410792401582,69.0915023348404,81.03475746044926,83.93294200583107,True,0.12221077706202424,0.03061910819334861,4.890260968974938,0.5395331980844584,5.429104149696402,1.7919604810657757,0.9465,3.0,3.0,3.0,3.0,0.1785,0.7265
Resilient_hab.db,55,68.66894846767984,20.571547227215646,75.23528840155153,29.661635888204756,124.36980422816573,64.3667661822648,21.055722383399328,80.70213852101682,50.3451641996225,51.63200063999193,60.1873840059662,42.40867774569882,23.55626156419668,122.11681321512467,9.358311480790857,13.478652256930333,True,0.1302369622950394,0.017249711868459854,4.789441618108766,0.559271629961134,5.390402637903765,4.189938887239197,0.7325,19.0,20.0,4.0,5.0,0.468,0.144
Resilient_hab.db,56,27.414565715504487,84.56907635060651,28.681511952938862,57.962605960318704,6.043895987987403,43.6990523307503,92.36588798481735,20.53039332077007,31.892976581388826,35.495462594328544,54.64883185918997,70.90134526599485,90.74974151010144,74.95091179763207,111.27235762858078,115.98548478254895,True,0.24667897577698497,0.0495556184293951,4.919103169966407,0.5681534920025595,5.424809956366158,1.2093081779408037,0.9525,3.0,3.0,1.0,1.0,0.0965,0.8525
Resilient_hab.db,57,106.25014925184051,43.70801642432524,113.73049528266056,53.92174505876572,162.73571381318172,99.12027642482047,32.19780282190916,119.52344012874623,77.59331765173926,70.2503503448886,94.43249764494396,70.27017723034703,56.76300883684368,162.28916904719532,24.427611103646644,26.19665290494584,True,0.21143472046479486,0.06668470136330458,3.6779490806564024,0.5839928616197525,5.918855052154803,4.023834017535473,0.7535,18.0,18.0,8.0,9.0,0.63,0.1275
