source_db,trial_id,LOSS_13_hab3,LOSS_13_def2,LOSS_14_hab3,LOSS_14_def2,LOSS_15_hab3,LOSS_15_def2,LOSS_16_hab3,LOSS_16_def2,LOSS_17_hab3,LOSS_17_def2,LOSS_18_hab3,LOSS_18_def2,LOSS_19_hab3,LOSS_19_def2,LOSS_20_hab3,LOSS_20_def2,has_laziness,param_id_threshold,param_sensory_prec_slope,param_k_shelter,param_k_threat,param_delta_stay,metric_entropy,metric_n_ch_co,metric_n_co_ch,metric_n_co_sh,metric_n_sh_co,metric_t_investigating,metric_t_shelter,metric_laziness
Resilient_hab_FAIL.db,46,60.30950023840807,36.02707292195113,43.946356926943366,33.60133040523727,44.2153404954603,29.26969871591901,23.39689672880593,54.32974273291874,51.65094389320758,43.90169854706483,48.15889120934252,37.78422719079631,32.91545319910072,52.72555543739157,48.281811211843404,53.970824071269995,True,0.7225933870751279,0.6742649947602944,0.4251362877363325,0.5224296900247645,1.78312884971327,2.772906848012327,2.0,3.0,1.0,2.0,0.0155,0.0485,0.9125
Resilient_hab_FAIL.db,47,66.41284189970828,44.952732646748586,50.14665565622105,38.41583949804634,48.85905616230212,34.8467980416837,28.505316879066662,59.561528534734514,59.74724669389788,47.153197239620646,58.399006557895234,45.58792759567135,40.9671263013673,61.726470568888764,58.70588271841598,63.57150930966959,True,0.6305348528793705,0.6990000171030909,0.39384378709168316,0.5436317331754076,1.9527036830107836,2.5981711305544812,0.0,1.0,0.0,1.0,0.0,0.0515,0.928
Resilient_hab_FAIL.db,48,69.2987876655929,45.273512360607114,52.775924601336605,40.85881727215201,51.2285069083138,36.490279029327986,29.992919263420706,63.06424800518724,61.0745243319373,50.70508517651132,58.543840846969594,46.73462186381249,41.794927184694714,63.18655453899384,58.418076287679,62.81130551151571,True,0.7588098012967681,0.7238016035155518,0.4907529674172751,0.06589002779954796,2.1017385117777216,2.3866827752236266,0.0,1.0,0.0,1.0,0.0,0.0175,0.921
Resilient_hab_FAIL.db,49,57.7335998671552,24.978131228626886,42.526223418129646,33.20954928138344,43.614793954045766,26.25282303671781,18.487062403768476,55.198885427557855,41.36572397559151,47.56325714225673,32.63238944075412,28.88535685319055,22.46708919565832,42.19620813870143,30.506135944281155,34.750895416562926,True,0.7680292589972026,0.7469482626736079,0.5327007307135873,0.10017143792253419,2.26129285900117,3.5475441357376227,5.0,6.0,0.0,1.0,0.068,0.009,0.8685
Resilient_hab_FAIL.db,50,58.0477647512206,33.0402236455167,52.15249874874859,42.81580401219738,45.07422824285145,30.94046761262911,12.710934353515915,63.891680296540656,27.25524859982904,54.171145031483086,28.069881338249864,28.869637035494954,25.026568205481496,38.99088191789175,32.487678547845874,17.541058845730355,True,0.7940593367419415,0.3574660757895226,0.5793203140867722,0.1401980532667504,2.3913281185333566,3.5846875152726807,6.0,7.0,0.0,1.0,0.2515,0.0515,0.9025
Resilient_hab_FAIL.db,51,57.75410776524672,28.46014425105801,50.437836863937164,41.008773478462764,44.60388720577302,29.24036112209957,13.19442931101396,63.135506481004875,28.185081101525263,54.37179914960585,25.284194240913788,26.819976216438107,22.151482785134906,37.47506108508274,27.566483649313156,16.291043368179015,True,0.7761850596390628,0.7846677405014434,0.5597209904870191,0.06896559668785315,2.4756579787826443,3.746470194834797,6.0,7.0,0.0,1.0,0.22,0.0175,0.8785
Resilient_hab_FAIL.db,52,56.218413661482586,35.85772487572825,52.03436228071236,42.8564371235169,44.01721205932939,31.380119271716758,11.945738935247311,62.42897194631135,25.63174355200061,52.26204090473361,29.42835050423237,29.416175098847738,26.397798743333425,38.72921695281253,35.335461647042706,18.319075098227998,True,0.8076983996344912,0.6112289500102426,0.6818554550414438,0.07476571516474806,2.60220171491541,3.6105257231810675,6.0,7.0,0.0,1.0,0.276,0.1025,0.9165
Resilient_hab_FAIL.db,53,70.55878467731777,24.64407113692348,63.13643393813628,60.51629684329058,66.62454394039507,45.8615098163709,31.90074804126693,80.17660504625967,31.14467216072336,82.78501223595147,14.065682476256622,29.695652305694274,22.19766602235068,33.681869680471635,11.916770090313443,7.744767325749074,True,0.7725394418740632,0.7770139026907936,0.6111390265080826,0.06439598345623276,2.396997258816177,4.521024272282143,17.0,18.0,2.0,3.0,0.3035,0.039,0.77
Resilient_hab_FAIL.db,54,56.60298486936806,20.28929794682305,39.28798222955744,31.90801293352401,44.25200283423793,25.036042915582964,17.227401267585403,52.987296636400174,38.597833638094166,47.6078023628885,27.436528878386163,25.741128541753348,18.268561574070276,37.991133651429934,24.711772807659994,31.226723236815726,True,0.772868684796703,0.7853198266706399,0.6320628558522832,0.13471066700628823,1.9634647273312695,3.4393462957419225,8.0,9.0,0.0,1.0,0.0775,0.0175,0.8655
Resilient_hab_FAIL.db,55,63.868023574083,40.26418055833044,47.75552430191653,36.51459219496982,46.9515530152235,32.27300030295189,25.55096905196168,57.81537628885887,55.2211443696018,46.292321563977204,52.56002442368286,41.48127254455701,36.51565843392818,57.08034691015676,52.48575621965061,57.097608276035274,True,0.7536764391565536,0.7755248685743299,0.4200597812690986,0.07042849461480205,1.8692319990963653,2.7732855387220754,1.0,2.0,0.0,1.0,0.014,0.043,0.918
Resilient_hab_FAIL.db,56,53.7633455374408,28.733666424020143,40.906861372260664,30.46221353289106,38.66390265555715,24.50628623699204,18.866676304200503,51.50334851260599,42.682378920659005,42.04852950069003,37.979160433141125,30.31500688650795,26.122177802853955,44.02549651530914,37.89919827983883,41.694621317450384,True,0.6390409406018481,0.7823458273850834,0.4103508539797459,1.2927268502437754,1.9769690914803164,3.0689189803828456,2.0,3.0,2.0,3.0,0.0455,0.0445,0.879
Resilient_hab_FAIL.db,57,68.90077286098531,32.31832172256376,66.91438297907952,63.311120769657244,64.75748846552483,47.52724166836344,28.807646866282354,81.82828766253081,26.087023133791686,81.69441123792414,16.816957463620504,31.556989117338578,26.26187250802905,34.52548473971231,18.911766294775695,5.017946643348055,True,0.8112329939440294,0.7892682749441484,0.7296769214763152,0.05150569342862922,1.9704268279937418,4.188827531051425,16.0,16.0,2.0,3.0,0.3785,0.094,0.8035
