source_db,trial_id,LOSS_13_def1,LOSS_13_def3,LOSS_14_def1,LOSS_14_def3,LOSS_15_def1,LOSS_15_def3,LOSS_16_def1,LOSS_16_def3,LOSS_17_def1,LOSS_17_def3,LOSS_18_def1,LOSS_18_def3,LOSS_19_def1,LOSS_19_def3,LOSS_20_def1,LOSS_20_def3,LOSS_21_def1,LOSS_21_def3,LOSS_22_def1,LOSS_22_def3,LOSS_23_def1,LOSS_23_def3,LOSS_24_def1,LOSS_24_def3,LOSS_25_def1,LOSS_25_def3,LOSS_26_def1,LOSS_26_def3,has_laziness,param_id_threshold,param_k_shelter,param_k_threat,param_delta_stay,param_sensory_prec_slope,metric_entropy,metric_laziness,metric_n_ch_co,metric_n_co_ch,metric_n_co_sh,metric_n_sh_co,metric_t_investigating,metric_t_shelter
calibration.db,3,70.54953071,44.89953444,76.48532278,56.35364989,118.5934456,69.4719867,53.39324687,81.60726263,72.56690327,81.88260199,66.61931047,55.03129569,36.72301943,98.99216419,36.45648999,36.59990686,52.35179968,29.59883442,48.36994507,47.56098308,42.71040824,61.9538473,63.88051588,83.80155843,73.76570313,62.90977683,59.67731719,139.7391857,TRUE,0.632549079,0.552493468,,0.446974446,0.661561316,4.719622863,0.497,15,15,4,5,0.3945,0.203
calibration.db,4,30.47526385,45.26405619,30.5792116,36.10508193,28.48055991,27.2008407,32.90254819,36.85824863,27.21187447,24.47830122,46.10034522,46.34218477,58.9733085,77.96219144,52.25273945,45.66608425,47.33447513,60.4998085,42.75103735,35.99397386,44.7619295,46.63520502,44.42716297,47.88653041,33.47044424,38.26713074,38.03663996,39.8828975,TRUE,0.561235012,0.364932389,,3.483795861,0.676112924,0.455168515,0.9875,0,0,0,1,0,0.0515
calibration.db,5,34.52319859,20.34987044,37.14008215,19.0301669,52.44304861,31.745436,8.276150553,41.48901994,22.77300006,19.31611101,39.93013962,32.39371688,30.88862087,81.57712257,15.63276007,12.45068554,7.908766909,16.44797261,30.13526701,18.22023153,15.06231641,16.65947533,3.757078964,52.04385685,3.477237283,3.466338645,13.59909567,71.08100686,TRUE,0.656148491,0.581255322,,2.664513531,0.556817717,3.366544838,0.8765,9,10,0,1,0.602,0.043
calibration.db,6,37.37820011,21.09519538,39.72962391,20.16894556,56.38886257,34.88794229,10.61948569,43.56276962,25.00335775,22.11169643,41.25738452,33.99973769,30.64900015,83.12128931,16.25273885,14.51449749,8.797924574,17.66451844,30.97460304,20.08667395,16.02756495,17.09191455,5.336267707,54.61405546,5.752615512,5.519391573,15.71409504,75.68696887,TRUE,0.663006284,0.547069319,,1.907099811,0.645858023,2.814852585,0.88,11,12,0,1,0.6245,0.043
calibration.db,7,45.43814664,33.92945146,49.24901937,31.28593235,59.90236995,41.66888278,13.39787829,54.77118752,32.25328239,24.73292298,55.21893382,45.34695032,49.94505027,98.97005039,27.34705082,19.23928837,14.49229596,24.91977376,47.4900663,28.92310122,26.23183147,27.04648021,5.699335919,63.9845095,4.221244372,5.245807086,18.94276228,77.07799801,TRUE,0.699382757,0.430080005,,3.266725498,0.651727325,3.266665282,0.8835,3,4,0,1,0.701,0.043
calibration.db,8,37.59721058,13.97389544,41.44961369,19.94382292,72.73012616,35.00404102,13.28980302,46.4860503,31.66011209,35.29686475,36.62210876,26.9230076,14.14331592,75.81296443,7.058733881,6.718973666,12.45209358,5.159130812,20.00737363,14.66414086,10.46704987,21.55616575,15.6698407,54.43751324,20.96280601,15.46800824,20.48477486,94.61509329,TRUE,0.707602981,0.58802566,,2.345505836,0.728681334,4.223062913,0.698,14,15,1,2,0.4985,0.0415
calibration.db,9,43.56342382,36.0055362,46.42285766,31.27743603,53.06797564,40.08585512,15.52223338,51.45500782,30.10749969,22.1926449,54.21426553,46.36596929,53.09448247,96.77430907,31.60370866,24.25666147,17.26300363,31.54387068,48.31907678,30.76101688,29.07306906,27.56275687,8.379455222,61.66130616,5.077418068,7.538033312,20.28414693,69.16972052,TRUE,0.559405469,0.279618609,,3.589633092,0.601300728,2.744864069,0.9355,3,4,0,1,0.6475,0.0515
calibration.db,10,53.05532875,25.67570105,55.42316655,36.07296465,97.56004156,51.63529677,42.5208233,59.08815488,53.75333543,65.40894151,42.61793294,35.69821917,15.30263929,71.1689485,21.52534214,29.13717354,38.76786005,21.81413327,25.38364715,31.41621336,26.64898345,41.04042941,53.04940883,63.53769568,62.780503,53.57669363,46.77217064,119.2934929,TRUE,0.669748694,0.506130162,,0.554460378,0.714276338,4.819512313,0.5955,22,23,7,8,0.299,0.151
calibration.db,11,30.31960607,44.66609579,30.47021347,35.74705202,28.83672776,26.89853652,32.31985497,36.8932783,27.09536822,24.42928465,45.81534143,45.86206169,58.27876764,77.85354974,51.48942386,44.82509063,46.85619172,59.59710814,42.14827103,35.33639698,44.1306135,46.33320044,43.88017558,47.87825621,33.06263863,37.75142021,37.64702516,40.42125001,TRUE,0.709501362,0.166892236,,2.552460422,0.691159154,0.53805303,0.9835,0,0,0,1,0,0.043
calibration.db,12,25.01345709,24.81858458,26.53248707,19.2296958,32.07117881,21.77201706,10.46999196,31.91726828,16.27574895,11.92794829,36.06047121,31.85706535,38.52215257,73.87916128,25.27220805,19.65209677,16.94068899,29.23599219,30.00234474,18.85185802,21.19648178,21.98431353,11.99982952,42.6888712,6.320257248,9.102685658,15.57261171,47.02375573,TRUE,0.62217744,0.15111709,,2.53735487,0.638538945,3.174721317,0.9435,4,4,0,1,0.3565,0.043
calibration.db,13,16.6424818,14.11836092,19.17349109,11.32144963,30.55276795,13.63499886,3.111269297,25.00319921,10.94069225,9.184177256,26.50360757,20.95215433,23.92513175,63.31509729,13.38845178,7.655596238,10.28291775,15.26431491,17.90303872,8.595419794,10.86128988,16.206022,8.093609346,34.3079104,4.36493507,4.76747544,9.193516903,46.35404918,TRUE,0.565556672,0.557043876,,2.630240268,0.580464714,3.786689057,0.857,4,5,0,1,0.3085,0.06
calibration.db,14,31.01297789,46.72984659,31.00911599,37.05575144,27.91057858,28.0337796,34.3170347,36.99140318,27.64713486,24.75829572,46.9093096,47.56650435,60.66558765,78.41601658,54.07339082,47.6512689,48.53676093,62.63207427,44.2274056,37.57635997,46.29759001,47.46075936,45.74847907,48.12488869,34.48731314,39.52678574,39.05119412,38.9350225,TRUE,0.699177249,0.246580094,,3.33053239,0.659417247,0.39106127,0.9965,0,0,0,1,0,0.0685
calibration.db,15,61.07880344,32.59122153,66.99622391,42.34794212,105.3701699,58.41217277,32.48897157,72.93655922,57.34704894,62.35144947,59.46632235,46.27681049,30.01491959,99.4091819,22.17329188,19.88670373,31.51841446,15.4826751,39.9186561,33.3935257,28.01481345,44.46060674,36.06161115,78.35426549,44.40778114,35.87795795,40.95707394,128.430621,TRUE,0.700135488,0.262920531,,0.485512529,0.590671146,4.243958657,0.581,13,14,1,2,0.547,0.063
calibration.db,16,22.35386144,34.42125501,23.2622228,27.35529354,25.53139677,19.17874377,23.83159068,29.80104169,20.59695964,19.32316416,36.92300547,35.82880984,45.71255479,68.6867433,40.02965435,33.31488534,38.14656666,46.46665942,31.69859611,25.60850356,33.82662453,38.58921003,36.71305862,39.83510565,27.43913057,30.54093293,29.65423657,37.76972799,TRUE,0.637348851,0.469935817,,2.0356839,0.67463632,2.463832459,0.9275,0,1,0,1,0,0.06
calibration.db,17,53.52753524,29.19360866,58.89828369,38.36514667,95.14842846,50.85670533,31.17724246,64.67788726,52.09197837,57.19470214,51.22161365,39.15853754,27.16277619,84.99983095,20.49638754,18.7322901,29.91141475,13.67663816,35.93399122,30.09903219,25.50699444,40.5462307,36.5213203,66.80485832,44.90669674,36.46271865,36.66682436,115.1521673,TRUE,0.731083384,0.218031432,,0.293060092,0.580291804,4.55641037,0.571,12,12,6,6,0.4945,0.159
calibration.db,18,30.68897799,24.6925258,33.16399912,20.6476337,41.69947071,27.31479856,8.301974224,38.43962841,19.93900706,14.51656002,40.58683302,33.90902368,38.87036657,81.02841461,21.94181493,15.72765774,11.9708944,23.19992258,33.49333353,19.53200332,19.35799218,20.17143704,5.677456663,48.65763749,2.172824182,3.999255168,13.59541984,57.90633116,TRUE,0.739491566,0.366694675,,2.425192447,0.573853483,3.500167038,0.9145,4,5,0,1,0.513,0.043
calibration.db,19,19.16054365,16.69814803,23.15673772,17.12439054,40.50079278,15.75327494,8.469858127,30.60662781,18.57542492,19.7687572,29.42482696,22.0234795,22.57364571,64.53189003,15.08484495,7.363210477,19.25442744,13.99092561,17.74575317,10.01242827,14.00374484,26.52480978,19.82689927,37.46220254,17.45204035,15.14756558,16.44885442,56.66940093,TRUE,0.736595628,0.367559129,,1.0053633,0.592530216,3.651626153,0.7425,2,3,0,1,0.1815,0.06
calibration.db,20,22.72095073,34.9622287,23.57135062,27.75522766,25.56230955,19.55356125,24.28948627,30.07539263,20.86744648,19.51250495,37.34032802,36.34659894,46.38683985,69.09440561,40.66723047,33.9891704,38.59093791,47.23561487,32.24343389,26.13892826,34.38023382,38.93688609,37.08391927,40.18384047,27.70565671,30.915364,30.05703012,37.74654341,TRUE,0.747129032,0.434736988,,2.110628162,0.557665636,2.401477828,0.9315,0,1,0,1,0,0.06
calibration.db,21,18.79276894,29.42257035,19.87403078,23.01255784,23.73495039,15.99933579,20.0524225,26.08878804,17.19686348,16.545802,32.51482656,31.2356354,39.5950127,64.17749542,34.58905444,28.48912268,33.43917803,40.68309211,26.84643581,21.37403811,28.87018133,34.01695444,32.90632983,35.9644734,24.42524985,26.92061779,25.73001751,36.31553334,TRUE,0.736600321,0.304543896,,1.13700903,0.568188635,2.817206419,0.911,1,2,0,1,0.016,0.077
calibration.db,22,50.42258312,36.93586845,56.89544022,44.3809704,88.61043286,46.78491414,33.52323007,65.4951652,53.12427078,58.26729942,56.71480361,44.59848352,36.06690762,93.08424072,30.29291021,22.17684124,43.1195186,23.46033042,38.53068531,31.86691574,33.58063837,54.88260923,47.25163248,69.44747332,50.59142217,43.11179401,43.89811882,108.1600961,TRUE,0.719880663,0.300652543,,1.38804484,0.555260801,3.079566974,0.563,4,5,0,1,0.23,0.0515
calibration.db,23,21.925348,30.86230268,23.19501476,24.01789055,25.68292224,18.50801706,17.75113023,29.63425468,17.9294521,15.09985566,36.18784434,33.7814918,43.75850442,70.07776733,34.66687801,27.43354374,30.13139857,39.8620768,30.99579343,22.33955727,28.99170037,32.52433371,26.85787568,39.68564281,18.41272492,21.60327453,23.47243488,38.50085427,TRUE,0.563283543,0.501565268,,2.969354922,0.576889647,2.974496198,0.9335,0,1,0,1,0.1175,0.0515
calibration.db,24,33.77858378,27.44970227,36.21349817,23.10370576,44.10045463,30.39583506,10.2261162,41.35282493,22.23429652,16.21999163,43.73595913,36.97928196,42.34930014,84.66336821,24.47665463,18.22518217,13.33731804,25.72463815,37.00125974,22.35776878,21.8191654,21.7951864,6.429642774,51.74285678,2.88479823,4.988990248,15.3273651,60.29681215,TRUE,0.744831666,0.36297016,,2.911573589,0.575960384,2.924055624,0.9255,4,5,0,1,0.5435,0.043
calibration.db,25,20.90693079,27.5374895,22.75967268,20.8122975,25.30238357,17.91925842,12.44259536,28.64671544,15.19895245,11.08685545,35.11633503,31.57733988,41.50579877,70.35069929,29.59234811,21.9375446,22.44532099,33.20620834,30.55761222,19.68938711,24.44350102,26.6822744,18.22474384,38.35387205,10.73318704,13.71481203,17.52220745,38.21504761,TRUE,0.564154787,0.58135602,,2.715289137,0.56329211,3.118329968,0.9285,0,1,0,1,0.2365,0.0855
calibration.db,26,47.60751743,38.82695535,51.05825606,34.61263937,58.31812968,43.89733339,16.65719875,56.3998902,33.77922606,25.15673652,58.67412519,49.59602173,56.60751541,102.1831239,33.14751704,24.66320415,18.13983311,31.54872173,52.55293885,33.25649272,31.07756197,30.07878207,8.370739257,66.00957639,5.609776101,7.732366956,21.66235777,74.57144308,TRUE,0.58358169,0.458328883,,3.392381018,0.613091212,2.72225016,0.9185,2,3,0,1,0.697,0.0515
calibration.db,27,30.13935251,18.95792949,32.1176703,16.56813913,45.43946224,27.47981305,7.812448182,36.35026509,19.05411392,15.97663805,36.04085871,29.96400451,29.46900111,76.41068891,15.99249363,13.36392356,8.599544778,18.49528164,27.00768378,16.53168113,14.53398025,15.51423402,4.97714693,47.43803558,3.471819791,4.166949357,12.89455872,63.41741183,TRUE,0.574906242,0.595913653,,2.655388645,0.57954378,3.257135119,0.901,9,10,0,1,0.5295,0.043
calibration.db,28,16.65555892,26.43706048,17.67551873,19.79988204,21.34418673,14.40268628,17.29037183,23.20662221,14.20108388,13.35090883,29.84514484,28.76492837,36.59648675,61.65126761,31.374078,26.02786315,29.09732455,37.59687886,24.71151733,19.24789919,25.72138557,29.61874152,28.77879231,33.31858396,20.64315015,23.17557939,22.31010679,33.93451937,TRUE,0.562920024,0.579442627,,1.969003792,0.588043474,3.031000422,0.919,2,3,0,1,0.06,0.1025
calibration.db,29,14.43253844,20.18220414,16.01834217,15.53674676,23.37048143,11.37305822,11.09312989,22.25357261,12.06581061,11.37728526,26.15920327,23.22833754,29.82669248,58.53390245,23.26070318,17.4417081,22.24651758,27.5245898,19.66207966,13.11334992,18.84868294,24.50157344,21.71124097,31.09718251,15.36583358,16.78587488,16.61239901,36.84755738,TRUE,0.55471429,0.560502183,,2.386151679,0.588225681,3.428985134,0.878,2,3,1,2,0.1085,0.0795
calibration.db,30,19.39312699,12.54257986,21.17787784,10.19464365,34.56896255,16.70395231,4.065354809,26.04206298,11.76740714,10.6685634,26.21566968,21.31788604,21.10260958,63.92376355,11.65088481,8.825260416,8.285657491,15.10761228,16.77151604,9.111346371,9.626015407,13.23926469,6.762830412,36.68870104,4.159779462,4.543066809,9.733142355,51.77565772,TRUE,0.576224362,0.504369595,,1.224693709,0.60787208,3.639804337,0.88,8,9,0,1,0.3635,0.043
calibration.db,31,112.1876408,75.71893597,119.226163,91.87488415,170.7278858,109.3179263,84.85725985,125.7892807,113.6679214,123.7912913,104.3603135,88.70743398,65.60931033,139.6091187,62.93639676,62.75875255,82.1525583,52.44613365,81.52016191,79.03235287,72.22991033,95.59467736,93.02471925,126.4950268,107.0241855,93.66885453,93.1153846,195.0541471,TRUE,0.687855069,0.495827034,,0.298376895,0.574484977,4.363377421,0.4145,16,17,5,6,0.507,0.1145
calibration.db,32,15.95565986,12.46028449,17.62416365,9.835868012,29.86608813,12.70523851,4.075683207,23.26023912,10.24404947,9.38555115,23.79780067,19.24930566,21.32056199,59.45655944,12.70286972,8.913810432,10.66158579,16.20960547,15.1087898,7.748144627,10.0952226,14.7798458,9.431709198,32.87151157,5.959478392,6.520822762,9.762645781,45.96499921,TRUE,0.729068068,0.315862507,,1.530010141,0.64757149,3.756630508,0.8725,6,7,1,2,0.277,0.0415
calibration.db,33,33.58218257,23.66514222,37.29462282,21.48851114,49.37709542,30.56113867,6.826315535,42.4971402,22.77121358,17.39510649,42.84076912,34.01045124,36.92506582,84.35637288,18.29695317,11.29523119,8.692880229,16.56838742,34.73257262,19.23988198,17.19938013,19.57924142,2.716344025,51.43829162,1.318525877,1.561378302,12.21884019,66.26865959,TRUE,0.582953175,0.472766494,,1.419451408,0.582095713,3.464592897,0.858,4,5,0,1,0.6085,0.077
calibration.db,34,31.66091233,11.1512145,35.23603408,15.35809608,62.74697203,29.4746659,8.826999211,39.80453063,25.07990281,27.54927046,32.13805774,23.33626066,13.07364302,70.82574474,5.132815046,4.468032097,7.974990175,3.927792746,17.5941964,11.49358908,7.534621875,16.4535729,10.46795658,48.04265293,14.49482877,10.06486076,15.12557307,83.43696152,TRUE,0.562269309,0.463905201,,0.895143408,0.551868317,4.264676608,0.732,13,14,1,2,0.5045,0.072
calibration.db,35,21.46239155,14.87821378,23.40889838,12.08890508,35.55474166,18.60403463,4.442123717,28.37451754,13.07038547,10.89965546,29.0620161,23.74465567,24.83918331,67.42947655,13.55282096,9.889738078,8.54677922,16.48895451,20.21711388,11.00926913,11.37325253,14.27946653,5.842985388,38.92243849,2.993635621,3.74868051,10.01299327,52.50017328,TRUE,0.555954883,0.43613459,,1.54353547,0.629525568,3.478736836,0.889,7,8,0,1,0.3995,0.043
calibration.db,36,63.27869303,36.87806919,68.98637492,47.23765134,108.2915956,61.55016891,41.66802321,74.09621537,62.60443186,69.31743016,59.63789898,47.50692363,32.18269442,93.15444951,27.67483902,27.14294973,39.13725122,20.48714595,43.22061109,39.19809702,33.52530475,49.72548942,47.87479721,76.20461111,57.52338716,47.87016302,47.12641258,128.9846024,TRUE,0.609404409,0.527935493,,0.456586024,0.560276553,4.253492886,0.5375,14,14,5,6,0.499,0.1925
calibration.db,37,13.75182904,8.360901927,14.79611484,5.74411467,28.32213944,12.3642481,4.811472251,18.33406168,7.490958427,8.214068483,18.66546151,15.86508497,14.57170259,52.56941409,9.301301402,9.335873228,7.34295839,14.42068328,10.92411675,6.873140276,6.938426649,9.314732339,9.364843706,28.44179208,7.131079871,7.178623725,8.416714709,44.47500031,TRUE,0.702916859,0.357023434,,1.368433528,0.640609635,4.094794329,0.8795,11,11,2,2,0.3125,0.125
calibration.db,38,35.74552183,16.28603624,40.29764074,19.90894302,65.41301881,32.72569802,7.876127016,45.93651802,28.05551924,27.92270704,39.44684445,28.72629298,21.65135499,80.85118898,8.67538105,4.339626864,8.589563972,5.219999311,25.08396931,14.42152511,10.92631003,20.19668871,7.538762402,53.869464,10.70577188,6.859049493,15.21563589,85.82629343,TRUE,0.730530312,0.444784298,,1.002053594,0.625930378,4.18464514,0.7335,9,10,0,1,0.567,0.043
calibration.db,39,29.18613946,18.77029535,31.37010354,16.32951365,44.29274129,26.37095806,6.809540363,35.88686444,18.42145534,15.08001858,35.79218601,29.42644609,29.70417076,76.1424107,15.7009688,12.29453447,8.255339181,17.72446149,26.88468663,15.80857773,14.17302802,15.57052718,4.292665055,46.65160898,2.575478481,3.277654309,12.0511437,62.01286618,TRUE,0.552536345,0.540487024,,2.292541275,0.631434514,3.226296295,0.8955,8,9,0,1,0.523,0.043
Sus_def_FAIL.db,0,47.84349717,20.70463104,49.32667086,30.09672428,88.94786068,46.44550354,37.99780587,52.08849751,47.27916654,57.55273034,35.46114621,29.39861275,12.37614216,60.59999211,17.13512631,26.3506239,30.94837832,17.8217798,22.47804235,27.68533814,21.66288151,31.71451103,45.43125732,54.69317643,55.75219298,47.35817967,38.98253669,108.7303697,TRUE,0.3,1.5,1,1.41,,4.350003778,0.6265,23,23,11,12,0.374,0.223
Sus_def_FAIL.db,1,40.89088472,21.26887326,42.62202575,30.31243069,80.06726295,38.60582426,38.3820834,47.00704702,44.95606175,55.75421396,31.28929734,25.49009646,13.38132593,51.90458856,19.63600726,26.11170786,36.42869632,19.41006393,20.03103266,25.42059927,23.12784944,36.12451621,51.82301912,46.83039636,60.52379529,52.07232183,39.35079876,97.21234306,TRUE,0.191044617,4.772987097,4.58099642,1.265595987,,4.255801177,0.5905,18,18,13,14,0.1985,0.246
Sus_def_FAIL.db,2,88.95949275,57.66718786,88.84928036,72.8131571,139.9902894,85.60320044,90.36257017,92.73671052,96.26919819,113.1098975,66.26978,60.97090693,41.7036602,78.05939045,56.19361944,71.05837483,82.44787847,56.86904822,53.97220324,67.34084542,62.61232723,77.26992091,105.9005606,88.00651945,121.3903394,109.3471124,88.16509034,158.4037294,TRUE,0.216153791,4.53612936,3.262557421,0.379935734,,4.655743014,0.499,27,27,22,23,0.159,0.273
Sus_def_FAIL.db,3,92.21152624,58.59917554,92.74790567,74.60950651,145.295209,88.09668786,88.93316237,97.47763996,98.76805163,114.8991211,70.11662915,63.15876622,43.36425131,84.53788156,55.51012763,68.80986118,81.6323988,54.76545081,56.07282171,67.44593527,62.59197414,78.70016253,103.3166468,92.93138476,119.202595,106.8693247,88.16374078,164.8049396,TRUE,0.190699721,2.655997919,2.324103211,0.641585979,,4.408179173,0.4845,26,26,21,22,0.2015,0.2215
Sus_def_FAIL.db,4,62.47089595,40.90782651,65.26785638,52.23895283,107.694633,61.17529071,61.41225491,69.44599696,69.06126777,82.29915855,51.95925105,45.23243538,29.12428143,71.71707627,38.17096053,44.90711066,59.14462052,36.05572578,38.76582832,46.11652085,43.06857187,59.67042943,77.65181028,68.12979177,88.20378459,77.46031358,62.77180341,125.4646987,TRUE,0.211699394,3.023226154,3.121567627,0.659528274,,3.892380237,0.5115,19,19,13,13,0.1755,0.2965
Sus_def_FAIL.db,5,86.54219222,61.93058993,89.32874927,75.95067173,136.7297307,84.24699494,86.37191832,94.15373563,95.61100133,110.4515645,72.35084957,64.5320565,48.11393622,87.82738997,58.51634254,66.28611653,83.21056215,54.64419251,59.46881765,67.89265061,64.63680056,83.1711604,104.0984496,89.2884616,117.3234366,104.8669868,86.60570221,154.0390989,TRUE,0.373651609,2.527719395,4.847298494,0.169238684,,4.108675849,0.446,19,20,17,18,0.1575,0.3205
Sus_def_FAIL.db,6,64.60280785,38.15727663,64.89956825,50.16345477,109.7357954,62.60276307,65.70495882,67.95980049,69.92762772,84.55878595,46.68390276,42.1924286,24.94460223,61.79044401,37.15321267,50.03561217,58.69876453,38.51525266,35.49192554,46.73018285,42.14712378,54.51218579,79.72425564,65.84198598,92.39876518,82.03966849,63.97960413,127.5405236,TRUE,0.178513614,4.604737199,2.627502459,0.522905372,,4.125786433,0.5545,25,25,18,19,0.192,0.2955
Sus_def_FAIL.db,7,96.57317107,64.28073088,99.24892764,79.75524923,152.1138858,95.29475712,91.67692853,103.151129,102.8265418,119.9763473,80.21943834,72.70852835,46.36786395,102.6948083,59.79860718,70.54908953,86.83740985,58.44323114,60.78273288,72.59842029,67.35005101,87.41239374,108.1867178,103.6276546,122.2665887,109.1079138,95.13378017,174.3761206,TRUE,0.090158883,1.712393163,2.473029804,0.320791821,,4.473773011,0.4625,26,26,11,12,0.1915,0.211
Sus_def_FAIL.db,8,51.5086184,28.7138267,54.12032424,38.40278764,92.90677978,50.5492765,45.48817357,57.19335877,54.31519576,64.49463539,40.98002661,34.00226858,20.58723743,61.84043344,24.89406303,31.75775808,39.45761142,22.37966669,30.84515078,34.74377502,29.37786248,40.99614635,55.5332216,55.92721477,66.2200677,56.74282469,44.85089149,109.8861049,TRUE,0.065958432,4.20231802,1.043363866,0.961482822,,4.259679654,0.5615,19,19,14,14,0.3465,0.34
Sus_def_FAIL.db,9,87.58510919,54.7468611,87.81695703,69.86115557,138.9085431,84.30982592,85.63463307,91.59015088,93.49668246,109.4881437,65.31199272,59.2949248,39.56405634,79.15733773,52.2115217,66.55407256,76.94028943,52.28442937,52.5262825,64.47569459,58.90148304,73.12191253,99.18840547,87.47118142,114.8572009,102.8990177,83.82110758,157.9278951,TRUE,0.056883879,2.663499126,2.194428728,0.458151167,,4.456869805,0.5045,27,27,21,22,0.2225,0.2625
Sus_def_FAIL.db,10,78.36379572,48.87925461,78.99610655,63.21543672,127.5839113,74.39974507,76.47458522,83.71388164,85.00054502,99.73657989,58.70427091,52.06740961,35.75408844,72.51689083,46.41464683,58.18736183,70.28589799,45.47128185,46.71178285,56.53259261,52.49091012,67.36496802,90.8456561,78.90978951,105.2686744,93.85770978,75.18664359,145.5867442,TRUE,0.228395292,4.070455295,1.71896421,0.228747179,,4.229651246,0.5045,23,24,21,22,0.1935,0.251
Sus_def_FAIL.db,11,92.00410509,61.96830983,92.83899721,77.26833987,143.5778329,88.72170683,92.42299344,97.07630098,100.1312571,116.2556376,71.06873716,64.51819811,46.75620469,82.80003327,59.45984754,72.21712894,85.26411894,57.92759881,59.2874794,70.69928967,66.06560992,81.78766048,108.1787588,91.10727413,123.7451065,111.2438412,90.31529306,161.253612,TRUE,0.156386247,3.766225925,3.209633797,0.496224966,,4.264067386,0.4685,24,25,22,23,0.18,0.3055
Sus_def_FAIL.db,12,99.60704089,70.2292354,102.6960584,86.37969059,154.3370964,95.89313033,94.65598559,108.8463761,108.3347652,123.6596608,84.1045223,74.59852485,55.70648702,102.116455,65.2780349,72.55730027,92.22848294,60.57477408,67.86424282,75.77198983,72.60828792,93.90573522,112.1050108,104.1855799,126.5067287,113.2569758,96.8851267,173.7622989,TRUE,0.110142732,3.408097943,4.355646463,0.370612296,,4.280990044,0.4205,20,20,17,17,0.168,0.224
Sus_def_FAIL.db,13,66.21776935,38.724313,67.72017405,51.37750427,113.5979243,63.725196,62.50125925,71.9321676,71.11964541,85.13216461,50.98358474,44.56681575,26.02396494,70.74329105,35.95197408,45.90236842,57.89762207,35.66836041,36.55491185,45.56787773,41.54509261,56.94900122,76.59512842,71.11640791,88.77260346,78.0730647,63.6570465,133.0505953,TRUE,0.0632542,4.06821585,2.7571688,1.19557693,,4.297004608,0.5345,23,23,15,15,0.2055,0.2225
Sus_def_FAIL.db,14,126.8603174,93.93550745,130.7486768,112.5552178,187.1613671,122.583672,119.5239349,137.7033406,136.8779418,153.3131024,110.0902907,98.75766908,77.6176497,128.3165095,87.28908175,94.00453115,117.2821074,80.4636678,91.72660425,99.53808152,96.04812979,120.5679608,137.9169389,131.6952776,154.1722902,139.2829585,122.7164171,207.6022185,TRUE,0.324636899,3.512467892,4.309689394,0.128084719,,4.185536944,0.359,20,20,17,18,0.175,0.206
Sus_def_FAIL.db,15,70.93177262,44.3545094,72.48434429,57.37872026,118.8889367,68.44856862,69.30796721,76.73243348,77.27575399,91.81895496,55.25947188,48.82745398,31.04465965,72.76055405,41.82006996,51.83040766,64.8759034,40.94903371,41.70572366,51.21664188,47.47144156,63.36081212,84.69644513,74.5385615,97.29518409,86.14165885,69.79343836,137.508526,TRUE,0.136636999,4.753974424,4.518354911,1.355333969,,4.300049365,0.5125,22,23,16,17,0.1785,0.256
Sus_def_FAIL.db,16,95.7457289,63.66510416,101.5232337,78.9456615,151.4559149,92.75197407,76.62109959,108.163993,99.50923446,111.2489293,87.3412588,74.22674776,52.40445901,118.6509713,54.12889022,55.59522645,75.82534148,46.45140877,65.73232096,66.8328038,62.22953151,85.45687968,88.90397661,108.6701238,101.578895,88.83557318,84.06797919,174.5262117,TRUE,0.316114285,1.224231829,1.244858402,1.414570717,,4.661891751,0.4355,17,17,7,7,0.3515,0.119
Sus_def_FAIL.db,17,65.86852312,34.74747144,68.97566352,47.14910646,114.3528355,63.44607019,50.80559067,73.49000811,66.74107434,77.96839246,54.14032539,44.9178027,24.66790683,82.56500669,28.38976049,34.9312156,46.18211995,25.86705432,36.47613269,40.36180345,34.7587714,50.63204265,59.92693684,75.68631114,71.662431,61.31920858,55.03316636,136.3569724,TRUE,0.302396252,1.35318051,1.102168271,1.415369518,,4.491492659,0.5475,21,22,9,10,0.369,0.146
Sus_def_FAIL.db,18,70.16096002,43.6690707,72.28483239,56.75393804,118.8877055,67.4511328,66.4682116,77.24197769,76.28349999,90.6985973,56.53522545,49.39879014,30.45015468,77.35849946,40.58084452,48.9167131,64.21755005,39.48054587,40.51814031,49.29059321,46.35159829,64.24791343,82.58164493,76.65465288,94.29641015,83.19541333,69.19753757,138.7590122,TRUE,0.16644375,4.637856839,4.527556797,1.220579995,,4.386922979,0.511,21,22,13,14,0.1575,0.1945
Sus_def_FAIL.db,19,65.68004193,32.4598847,68.98385973,45.12795828,114.1698142,61.84173353,44.99089939,74.59964991,64.81268941,74.26888977,54.42882694,43.71542108,24.85273007,85.37617908,24.77868973,29.67779933,40.80625587,21.31655395,36.04074221,36.89610152,31.37841487,47.27204957,51.57548027,76.83205156,63.32100689,53.49153667,50.19195672,136.8929304,TRUE,0.33386948,1.470777828,1.161291897,1.263816853,,4.463853121,0.5595,20,20,9,10,0.4295,0.0755
